id,date,latitude,longitude,magnitude
21065,2011-11-17,-1.702,-81.546,6
21066,2011-11-17,8.415,-103.158,5.6
21067,2011-11-17,13.973,-91.718,5.8
21068,2011-11-18,-37.423,179.989,5.6
21069,2011-11-18,33.704,-38.495,5.7
21070,2011-11-18,-37.806,179.418,5.8
21071,2011-11-19,53.134,-174.135,5.5
21072,2011-11-20,-2.952,142.138,5.7
21073,2011-11-21,24.960,95.232,5.7
21074,2011-11-22,-15.364,-65.090,6.6
21075,2011-11-23,34.285,25.083,5.5
21076,2011-11-23,37.365,141.368,6.1
21077,2011-11-24,41.898,142.639,6.2
21078,2011-11-28,-7.019,116.983,5.8
21079,2011-11-28,-5.480,153.733,6.1
21080,2011-11-29,-1.602,-15.450,5.9
21081,2011-11-30,15.455,118.999,6
21082,2011-11-30,-22.170,-176.730,5.6
21083,2011-11-30,7.805,93.843,5.6
21084,2011-12-01,-0.626,121.974,5.5
21085,2011-12-02,-34.002,58.078,5.6
21086,2011-12-02,0.121,120.499,5.5
21087,2011-12-03,17.950,-59.800,5.6
21088,2011-12-05,-4.759,133.637,5.7
21089,2011-12-07,-1.439,126.514,5.8
21090,2011-12-07,-27.899,-70.918,6.1
21091,2011-12-09,47.009,144.551,5.7
21092,2011-12-11,17.986,-99.789,6.5
21093,2011-12-11,-24.083,178.554,5.7
21094,2011-12-11,-56.009,-28.184,6.2
21095,2011-12-13,0.041,123.030,6
21096,2011-12-14,-15.382,-174.826,5.8
21097,2011-12-14,-7.551,146.809,7.1
21098,2011-12-14,-56.533,-143.727,5.5
21099,2011-12-15,-32.718,-179.099,6
21100,2011-12-15,31.717,141.631,5.6
21101,2011-12-16,-45.766,-76.056,5.8
21102,2011-12-19,-1.265,119.638,5.7
21103,2011-12-19,-29.074,-176.863,5.7
21104,2011-12-21,-33.170,-179.017,5.5
21105,2011-12-23,-43.490,172.800,5.8
21106,2011-12-23,-43.530,172.743,5.9
21107,2011-12-23,-52.120,27.958,5.9
21108,2011-12-26,-16.198,-173.862,6
21109,2011-12-26,-19.168,168.704,5.5
21110,2011-12-27,51.842,95.911,6.6
21111,2011-12-31,-56.958,-142.457,5.7
21112,2012-01-01,31.456,138.072,6.8
21113,2012-01-05,-17.691,-173.543,5.6
21114,2012-01-05,18.325,-70.361,5.5
21115,2012-01-06,-6.341,-107.312,5.5
21116,2012-01-07,-28.613,-176.935,5.7
21117,2012-01-09,-10.617,165.160,6.4
21118,2012-01-10,2.433,93.210,7.2
21119,2012-01-12,36.994,141.071,5.5
21120,2012-01-12,-52.113,28.152,5.5
21121,2012-01-13,-60.548,-27.073,5.6
21122,2012-01-14,19.202,121.156,5.8
21123,2012-01-15,-60.975,-56.072,5.9
21124,2012-01-15,-60.948,-56.113,6.6
21125,2012-01-15,-60.882,-55.965,6
21126,2012-01-16,-60.752,-56.095,5.6
21127,2012-01-17,11.177,125.837,5.7
21128,2012-01-17,-31.655,-71.499,5.6
21129,2012-01-18,-0.877,126.829,5.8
21130,2012-01-19,-10.966,165.570,5.7
21131,2012-01-19,-46.686,165.778,5.9
21132,2012-01-20,-8.406,119.701,5.7
21133,2012-01-21,14.873,-93.005,6.2
21134,2012-01-22,-56.759,-25.147,6
21135,2012-01-22,-56.655,-24.899,5.5
21136,2012-01-23,-36.409,-73.030,6.1
21137,2012-01-24,-24.977,178.520,6.3
21138,2012-01-24,-56.336,-27.723,5.5
21139,2012-01-28,40.177,142.211,5.6
21140,2012-01-28,-36.793,-110.517,5.6
21141,2012-01-28,-29.430,-177.386,5.9
21142,2012-01-30,-14.168,-75.635,6.4
21143,2012-02-02,-6.563,149.774,5.6
21144,2012-02-02,-6.586,149.718,5.6
21145,2012-02-02,-17.827,167.133,7.1
21146,2012-02-02,-17.954,167.179,5.5
21147,2012-02-03,-17.378,167.277,6.1
21148,2012-02-03,-17.463,167.187,5.7
21149,2012-02-04,-20.536,-174.035,5.8
21150,2012-02-04,11.872,125.754,5.6
21151,2012-02-04,48.887,-127.906,5.6
21152,2012-02-04,13.046,57.561,5.5
21153,2012-02-05,-18.894,168.917,6.1
21154,2012-02-05,-17.948,167.226,6.1
21155,2012-02-06,9.999,123.206,6.7
21156,2012-02-06,10.092,123.227,5.6
21157,2012-02-06,9.885,123.095,6
21158,2012-02-06,9.821,123.080,5.8
21159,2012-02-09,-56.383,-25.816,5.5
21160,2012-02-09,-58.312,157.837,5.9
21161,2012-02-10,-17.968,-178.549,5.9
21162,2012-02-10,-0.324,132.691,5.7
21163,2012-02-11,-37.456,-73.884,5.6
21164,2012-02-11,-0.978,126.853,5.5
21165,2012-02-13,9.183,-84.121,5.9
21166,2012-02-13,41.143,-123.790,5.6
21167,2012-02-14,36.193,141.402,5.5
21168,2012-02-14,36.214,141.386,5.8
21169,2012-02-14,-10.390,161.102,6.4
21170,2012-02-15,43.625,-127.518,5.8
21171,2012-02-16,-17.839,65.405,5.8
21172,2012-02-20,14.276,-92.779,5.6
21173,2012-02-23,-17.699,-13.193,5.5
21174,2012-02-26,22.661,120.891,5.9
21175,2012-02-26,-24.477,-177.500,5.5
21176,2012-02-26,-24.495,-177.238,6
21177,2012-02-26,-32.495,-177.730,5.6
21178,2012-02-26,51.708,95.991,6.7
21179,2012-02-28,28.200,139.391,5.6
21180,2012-02-29,35.200,141.001,5.6
21181,2012-03-03,-22.141,170.340,6.6
21182,2012-03-04,2.687,-84.340,5.5
21183,2012-03-04,-21.529,169.769,5.7
21184,2012-03-05,-28.246,-63.294,6.1
21185,2012-03-05,12.354,123.700,5.6
21186,2012-03-07,-2.814,138.888,5.6
21187,2012-03-08,39.383,81.307,5.9
21188,2012-03-09,-19.125,169.613,6.7
21189,2012-03-10,55.146,-157.567,5.5
21190,2012-03-12,36.741,73.152,5.6
21191,2012-03-12,45.239,147.609,5.5
21192,2012-03-13,14.959,-93.026,5.5
21193,2012-03-14,40.887,144.944,6.9
21194,2012-03-14,40.781,144.761,6.1
21195,2012-03-14,40.755,144.806,5.6
21196,2012-03-14,35.687,140.695,6
21197,2012-03-14,-5.595,151.042,6.2
21198,2012-03-15,35.802,139.279,5.5
21199,2012-03-16,10.037,125.633,5.8
21200,2012-03-17,3.823,63.404,5.5
21201,2012-03-17,-34.905,-107.644,5.8
21202,2012-03-19,-14.621,-175.702,5.9
21203,2012-03-20,-3.812,140.266,6.1
21204,2012-03-20,16.493,-98.231,7.4
21205,2012-03-21,-6.242,145.955,6.6
21206,2012-03-24,-54.367,-136.157,5.5
21207,2012-03-25,-54.576,-135.923,5.7
21208,2012-03-25,-35.200,-72.217,7.1
21209,2012-03-26,-30.040,60.653,5.6
21210,2012-03-26,9.995,-104.228,5.5
21211,2012-03-26,10.071,-104.160,6
21212,2012-03-27,39.859,142.017,6.1
21213,2012-03-28,-57.331,-140.014,5.5
21214,2012-04-01,37.116,140.957,5.7
21215,2012-04-01,-4.516,153.427,5.7
21216,2012-04-02,16.395,-98.316,6
21217,2012-04-06,-4.551,153.457,6.1
21218,2012-04-06,-3.345,100.426,5.5
21219,2012-04-10,-1.261,-13.972,5.8
21220,2012-04-11,2.327,93.063,8.6
21221,2012-04-11,1.271,91.748,5.8
21222,2012-04-11,51.364,-176.097,5.5
21223,2012-04-11,2.199,89.441,5.9
21224,2012-04-11,1.254,91.735,6
21225,2012-04-11,0.802,92.463,8.2
21226,2012-04-11,2.913,89.544,5.7
21227,2012-04-11,1.495,90.854,5.5
21228,2012-04-11,1.190,92.092,5.5
21229,2012-04-11,43.584,-127.638,6
21230,2012-04-11,18.229,-102.689,6.5
21231,2012-04-11,1.841,89.685,5.8
21232,2012-04-12,28.837,-113.027,6
21233,2012-04-12,28.696,-113.104,7
21234,2012-04-12,37.513,141.468,5.5
21235,2012-04-13,36.988,141.152,5.7
21236,2012-04-14,-57.679,-65.308,6.2
21237,2012-04-14,49.380,155.651,5.6
21238,2012-04-14,-6.810,105.457,5.8
21239,2012-04-14,-18.972,168.741,6.2
21240,2012-04-15,2.581,90.269,6.2
21241,2012-04-16,-2.640,121.855,5.8
21242,2012-04-16,36.632,21.475,5.8
21243,2012-04-17,-32.625,-71.365,6.7
21244,2012-04-17,-5.462,147.117,6.8
21245,2012-04-17,-31.894,-177.236,5.6
21246,2012-04-17,-59.016,-16.612,6.2
21247,2012-04-18,28.689,138.772,5.5
21248,2012-04-20,3.256,93.853,5.7
21249,2012-04-20,3.269,93.821,5.9
21250,2012-04-20,2.158,93.360,5.8
21251,2012-04-21,-1.617,134.276,6.7
21252,2012-04-21,-35.229,-16.181,5.7
21253,2012-04-21,-1.635,134.197,6
21254,2012-04-22,-52.867,140.290,5.6
21255,2012-04-23,-28.556,-177.412,6
21256,2012-04-23,0.374,125.293,5.7
21257,2012-04-23,48.397,154.739,5.6
21258,2012-04-24,5.649,61.511,5.6
21259,2012-04-24,8.868,93.949,5.5
21260,2012-04-24,-24.228,-175.950,5.6
21261,2012-04-24,35.622,140.472,5.5
21262,2012-04-25,9.011,93.945,5.7
21263,2012-04-26,2.696,94.459,5.6
21264,2012-04-28,-18.685,-174.705,6.6
21265,2012-04-28,-5.328,152.110,5.6
21266,2012-04-29,2.704,94.509,5.7
21267,2012-04-29,35.596,140.349,5.8
21268,2012-04-29,39.745,142.037,5.6
21269,2012-04-30,-29.868,-71.460,5.6
21270,2012-04-30,1.757,89.598,5.7
21271,2012-04-30,-5.689,128.511,5.5
21272,2012-05-01,21.951,-108.440,5.5
21273,2012-05-01,18.251,-101.085,5.7
21274,2012-05-01,14.376,-92.897,6
21275,2012-05-02,-54.565,143.836,5.8
21276,2012-05-02,-35.883,-102.728,5.5
21277,2012-05-05,-21.477,-174.227,5.7
21278,2012-05-06,-13.820,-75.801,5.6
21279,2012-05-07,41.549,46.789,5.6
21280,2012-05-09,6.232,127.450,5.5
21281,2012-05-09,-0.966,-13.600,5.5
21282,2012-05-10,-28.730,-112.587,5.9
21283,2012-05-12,38.612,70.354,5.7
21284,2012-05-14,-17.678,-69.591,6.2
21285,2012-05-16,-5.504,149.711,5.7
21286,2012-05-18,-44.806,-80.159,6.3
21287,2012-05-19,-25.729,-70.562,5.8
21288,2012-05-19,39.665,143.311,5.9
21289,2012-05-20,44.890,11.230,6
21290,2012-05-20,39.548,143.248,5.6
21291,2012-05-20,39.646,143.164,6.3
21292,2012-05-22,42.645,22.968,5.6
21293,2012-05-23,41.335,142.082,5.9
21294,2012-05-23,-50.420,139.516,6
21295,2012-05-23,-50.352,139.536,5.9
21296,2012-05-24,72.960,5.683,6.1
21297,2012-05-26,26.910,140.055,6
21298,2012-05-28,-28.043,-63.094,6.7
21299,2012-05-28,-19.962,-175.976,5.9
21300,2012-05-29,54.368,168.925,5.6
21301,2012-05-29,-22.130,-179.610,5.8
21302,2012-05-29,44.851,11.086,5.8
21303,2012-05-29,44.888,11.008,5.5
21304,2012-05-31,-0.902,133.181,5.6
21305,2012-06-01,-77.080,-148.864,5.5
21306,2012-06-01,-0.720,133.269,5.8
21307,2012-06-02,-22.059,-63.555,5.9
21308,2012-06-03,-16.235,67.210,5.5
21309,2012-06-04,5.305,-82.629,6.3
21310,2012-06-04,5.508,-82.563,6.3
21311,2012-06-04,-7.692,106.371,5.9
21312,2012-06-04,-15.279,-177.919,5.7
21313,2012-06-05,34.943,141.132,6.1
21314,2012-06-06,22.357,121.428,5.5
21315,2012-06-07,-36.074,-70.570,6
21316,2012-06-07,-20.192,-176.340,5.8
21317,2012-06-07,-15.877,-72.413,6.1
21318,2012-06-09,24.572,122.248,5.9
21319,2012-06-10,36.420,28.880,6
21320,2012-06-11,36.023,69.351,5.7
21321,2012-06-12,-5.677,105.494,5.5
21322,2012-06-13,-55.796,-28.394,5.5
21323,2012-06-14,1.293,126.828,5.5
21324,2012-06-15,5.719,126.354,5.7
21325,2012-06-16,15.593,119.563,5.9
21326,2012-06-17,-8.511,160.356,5.7
21327,2012-06-17,38.919,141.831,6.3
21328,2012-06-19,53.351,171.619,6
21329,2012-06-19,53.351,171.701,5.6
21330,2012-06-21,-17.963,-178.186,5.5
21331,2012-06-22,-32.935,-178.650,5.5
21332,2012-06-22,-54.360,158.790,5.7
21333,2012-06-23,3.009,97.896,6.1
21334,2012-06-23,2.628,90.509,5.5
21335,2012-06-24,57.601,163.195,6
21336,2012-06-24,27.767,100.781,5.5
21337,2012-06-27,13.834,-89.967,5.7
21338,2012-06-27,-15.222,-173.268,5.5
21339,2012-06-29,-24.747,-9.663,5.8
21340,2012-06-29,43.433,84.700,6.3
21341,2012-06-30,-22.088,170.992,5.5
21342,2012-07-01,25.592,94.696,5.6
21343,2012-07-02,-14.423,-75.598,5.7
21344,2012-07-03,-10.820,163.331,5.5
21345,2012-07-03,-40.023,173.756,6.3
21346,2012-07-06,-14.657,167.340,6.3
21347,2012-07-07,-4.651,153.296,5.7
21348,2012-07-08,45.497,151.288,6
21349,2012-07-09,35.604,28.919,5.6
21350,2012-07-09,29.381,130.099,5.6
21351,2012-07-11,45.401,151.424,5.7
21352,2012-07-11,-26.051,-177.362,5.7
21353,2012-07-12,45.452,151.665,5.8
21354,2012-07-12,36.527,70.906,5.7
21355,2012-07-12,-2.885,129.321,5.5
21356,2012-07-16,55.777,161.234,5.5
21357,2012-07-16,-1.296,137.053,5.6
21358,2012-07-18,-55.661,-128.893,5.9
21359,2012-07-18,-20.872,-178.508,5.9
21360,2012-07-19,37.248,71.375,5.6
21361,2012-07-20,49.407,155.907,6
21362,2012-07-20,49.354,156.132,5.8
21363,2012-07-20,-21.222,-179.287,5.6
21364,2012-07-21,-37.713,-179.968,5.6
21365,2012-07-21,-19.190,173.789,5.9
21366,2012-07-22,-4.872,149.532,5.6
21367,2012-07-25,2.707,96.045,6.4
21368,2012-07-25,-9.694,159.727,6.4
21369,2012-07-26,-17.592,66.391,6.7
21370,2012-07-26,-21.015,-174.491,5.5
21371,2012-07-26,-21.103,169.509,5.6
21372,2012-07-28,-4.651,153.173,6.5
21373,2012-07-29,22.935,94.299,5.7
21374,2012-07-29,47.379,139.073,5.6
21375,2012-07-29,14.191,-92.294,5.9
21376,2012-08-02,-6.944,131.121,5.5
21377,2012-08-02,-8.414,-74.259,6.1
21378,2012-08-02,-4.654,153.275,6.1
21379,2012-08-03,-16.919,-176.916,5.5
21380,2012-08-05,-21.150,-178.358,5.8
21381,2012-08-08,-16.020,178.062,5.9
21382,2012-08-09,19.946,-109.332,5.6
21383,2012-08-10,52.633,-167.421,6.2
21384,2012-08-11,38.329,46.826,6.4
21385,2012-08-11,38.389,46.745,6.2
21386,2012-08-12,35.661,82.518,6.2
21387,2012-08-12,-63.004,-157.718,5.5
21388,2012-08-14,49.800,145.064,7.7
21389,2012-08-15,13.148,-89.215,5.5
21390,2012-08-16,7.335,-36.768,5.6
21391,2012-08-16,-36.429,-98.905,5.8
21392,2012-08-17,8.348,-103.003,5.5
21393,2012-08-18,-1.315,120.096,6.3
21394,2012-08-18,-13.504,172.379,5.7
21395,2012-08-18,2.645,128.697,5.8
21396,2012-08-18,-15.598,-173.042,5.7
21397,2012-08-19,47.789,-128.619,5.6
21398,2012-08-19,-4.766,144.570,6.2
21399,2012-08-21,-0.172,92.056,5.6
21400,2012-08-24,-27.311,-176.807,5.7
21401,2012-08-24,-63.581,171.324,5.5
21402,2012-08-24,-33.435,-179.533,5.6
21403,2012-08-25,42.419,142.913,5.9
21404,2012-08-26,-65.478,-179.778,5.6
21405,2012-08-26,2.190,126.837,6.6
21406,2012-08-27,12.139,-88.590,7.3
21407,2012-08-27,12.297,-88.612,5.5
21408,2012-08-28,12.458,-88.654,5.5
21409,2012-08-29,38.425,141.814,5.5
21410,2012-08-30,-50.143,114.080,5.6
21411,2012-08-30,71.441,-10.605,6.8
21412,2012-08-31,10.811,126.638,7.6
21413,2012-08-31,10.388,126.719,5.6
21414,2012-09-01,16.229,-92.773,5.5
21415,2012-09-03,6.610,123.875,5.8
21416,2012-09-03,-10.708,113.931,6.1
21417,2012-09-03,7.905,125.044,5.7
21418,2012-09-05,-12.476,166.513,6
21419,2012-09-05,10.085,-85.315,7.6
21420,2012-09-06,-3.661,140.252,5.6
21421,2012-09-06,-4.600,-105.891,5.7
21422,2012-09-07,27.575,103.983,5.5
21423,2012-09-08,21.527,145.923,5.7
21424,2012-09-08,-3.177,135.109,6.1
21425,2012-09-08,10.082,-85.323,5.7
21426,2012-09-09,49.247,155.750,5.9
21427,2012-09-09,52.780,175.010,5.5
21428,2012-09-11,45.335,151.111,5.6
21429,2012-09-11,11.838,143.218,5.9
21430,2012-09-12,34.783,24.110,5.5
21431,2012-09-13,-18.627,175.845,5.5
21432,2012-09-14,-3.319,100.594,6.2
21433,2012-09-14,-39.676,-16.010,5.5
21434,2012-09-15,-10.732,113.865,5.7
21435,2012-09-17,-5.687,150.119,5.5
21436,2012-09-20,-20.757,-178.513,5.7
21437,2012-09-22,-20.896,-174.194,5.5
21438,2012-09-24,-21.212,-174.292,5.5
21439,2012-09-25,-15.517,-173.901,5.6
21440,2012-09-25,24.666,-110.173,6.3
21441,2012-09-26,51.592,-178.295,6.4
21442,2012-09-27,-8.838,157.456,5.8
21443,2012-09-29,16.304,-98.393,5.5
21444,2012-09-30,1.929,-76.362,7.3
21445,2012-10-01,39.808,143.099,6.1
21446,2012-10-02,-64.969,177.830,5.5
21447,2012-10-03,-0.429,97.672,5.7
21448,2012-10-05,17.479,-46.457,5.7
21449,2012-10-05,13.028,-91.504,5.5
21450,2012-10-05,23.582,-108.512,5.5
21451,2012-10-07,18.543,120.939,5.6
21452,2012-10-08,-21.725,-68.165,5.7
21453,2012-10-08,25.127,-109.574,5.9
21454,2012-10-08,-4.472,129.129,6.1
21455,2012-10-09,-2.720,139.224,5.6
21456,2012-10-09,-60.326,153.699,6.6
21457,2012-10-11,-32.865,-70.310,5.5
21458,2012-10-12,-4.892,134.030,6.6
21459,2012-10-14,-7.145,156.048,5.8
21460,2012-10-14,48.308,154.428,5.7
21461,2012-10-14,41.825,46.405,5.5
21462,2012-10-14,14.684,-92.289,5.5
21463,2012-10-15,51.900,159.379,5.6
21464,2012-10-15,14.062,-91.010,5.5
21465,2012-10-16,49.618,156.438,5.6
21466,2012-10-16,-38.639,176.167,5.6
21467,2012-10-17,4.232,124.520,6
21468,2012-10-18,-54.217,144.006,5.9
21469,2012-10-19,-9.289,67.057,5.6
21470,2012-10-19,-30.809,-176.800,5.5
21471,2012-10-20,-13.552,166.564,6.2
21472,2012-10-21,66.309,-18.666,5.5
21473,2012-10-23,29.057,139.251,5.9
21474,2012-10-23,-57.512,148.206,5.6
21475,2012-10-23,-22.312,171.691,5.8
21476,2012-10-24,10.086,-85.298,6.5
21477,2012-10-25,38.306,141.699,5.6
21478,2012-10-28,52.788,-132.101,7.8
21479,2012-10-28,52.576,-131.962,5.5
21480,2012-10-28,52.674,-132.602,6.3
21481,2012-10-28,52.294,-132.082,5.6
21482,2012-10-29,-8.185,123.465,5.5
21483,2012-10-29,-0.142,125.185,5.7
21484,2012-10-30,52.365,-131.902,6.2
21485,2012-11-01,-6.762,107.529,5.7
21486,2012-11-02,55.887,162.799,5.5
21487,2012-11-02,9.219,126.161,6.1
21488,2012-11-03,7.048,-34.073,5.6
21489,2012-11-05,37.791,143.610,5.6
21490,2012-11-06,1.374,122.200,5.7
21491,2012-11-06,1.357,122.167,5.6
21492,2012-11-06,9.963,57.203,5.6
21493,2012-11-06,-35.465,-104.800,5.5
21494,2012-11-07,13.988,-91.895,7.4
21495,2012-11-07,13.849,-92.156,5.7
21496,2012-11-07,-8.652,148.034,5.6
21497,2012-11-08,49.231,-128.477,6.1
21498,2012-11-10,-8.866,-75.071,6
21499,2012-11-11,23.005,95.885,6.8
21500,2012-11-11,22.720,95.832,5.8
21501,2012-11-11,23.132,95.866,5.5
21502,2012-11-11,14.129,-92.164,6.5
21503,2012-11-12,57.792,-142.855,6.3
21504,2012-11-13,-45.761,-77.053,6.1
21505,2012-11-13,-21.043,-175.934,5.6
21506,2012-11-14,9.982,122.472,5.7
21507,2012-11-14,-29.118,-71.190,6.1
21508,2012-11-14,-5.860,151.341,5.6
21509,2012-11-15,-3.109,148.270,5.9
21510,2012-11-15,18.346,-100.382,6.1
21511,2012-11-15,52.496,173.351,5.5
21512,2012-11-16,-53.955,-134.758,5.6
21513,2012-11-16,49.280,155.425,6.5
21514,2012-11-17,-14.990,167.460,5.6
21515,2012-11-17,-18.381,-172.320,5.9
21516,2012-11-19,-5.705,151.602,6
21517,2012-11-21,-33.939,-71.868,5.9
21518,2012-11-22,-22.742,-63.571,5.9
21519,2012-11-27,-2.952,129.219,5.7
21520,2012-11-28,-4.522,-76.101,5.6
21521,2012-11-28,-5.398,131.134,5.6
21522,2012-11-29,-6.588,-81.070,5.5
21523,2012-11-29,-3.423,145.562,5.9
21524,2012-11-29,13.757,-92.113,5.5
21525,2012-11-30,-18.824,-175.595,5.7
21526,2012-12-02,-16.975,167.645,6.1
21527,2012-12-03,-54.672,-136.244,5.6
21528,2012-12-04,61.237,-150.760,5.8
21529,2012-12-05,33.506,59.571,5.8
21530,2012-12-06,10.974,126.638,5.5
21531,2012-12-07,37.890,143.949,7.3
21532,2012-12-07,37.914,143.764,6.2
21533,2012-12-07,37.828,143.607,5.5
21534,2012-12-07,-38.428,176.067,6.3
21535,2012-12-07,-7.661,146.954,5.7
21536,2012-12-08,-7.211,143.973,5.6
21537,2012-12-09,6.703,126.166,5.6
21538,2012-12-10,-6.533,129.825,7.1
21539,2012-12-11,0.533,126.231,6
21540,2012-12-13,80.804,121.383,5.5
21541,2012-12-14,31.095,-119.660,6.3
21542,2012-12-14,-15.307,-178.186,5.8
21543,2012-12-15,52.291,174.011,6
21544,2012-12-15,-4.632,153.016,6.1
21545,2012-12-17,49.785,155.837,5.6
21546,2012-12-17,-0.649,123.807,6.1
21547,2012-12-17,-4.178,-104.495,5.9
21548,2012-12-17,-4.028,-104.177,5.7
21549,2012-12-21,-14.344,167.286,6.7
21550,2012-12-22,22.443,94.782,5.5
21551,2012-12-23,42.420,41.075,5.7
21552,2012-12-26,-56.186,-144.483,5.5
21553,2012-12-27,-35.783,-73.255,5.9
21554,2012-12-28,-0.145,122.918,5.5
21555,2012-12-29,-3.563,148.899,5.7
21556,2012-12-29,35.711,70.599,5.5
21557,2013-01-03,-1.564,127.386,5.6
21558,2013-01-05,55.393,-134.652,7.5
21559,2013-01-08,39.656,25.540,5.7
21560,2013-01-08,-34.601,179.180,5.7
21561,2013-01-09,25.329,95.048,5.8
21562,2013-01-09,-57.050,-141.465,5.6
21563,2013-01-10,4.720,95.095,5.7
21564,2013-01-13,25.891,-110.103,5.7
21565,2013-01-14,55.163,-134.548,5.5
21566,2013-01-15,-62.571,-161.432,6.1
21567,2013-01-20,64.840,146.503,5.5
21568,2013-01-20,53.873,-35.127,5.5
21569,2013-01-21,30.330,57.467,5.5
21570,2013-01-21,4.927,95.907,6.1
21571,2013-01-27,-16.117,-173.235,5.7
21572,2013-01-28,42.605,79.708,6.1
21573,2013-01-30,-28.094,-70.653,6.8
21574,2013-01-30,-10.634,166.372,6.1
21575,2013-01-31,-10.640,166.367,6.1
21576,2013-01-31,-10.682,166.381,5.8
21577,2013-01-31,-10.884,165.438,5.5
21578,2013-01-31,-10.590,166.361,5.5
21579,2013-01-31,55.435,-135.018,5.9
21580,2013-02-01,-6.957,147.676,5.8
21581,2013-02-01,-11.104,165.532,6
21582,2013-02-01,-10.896,165.379,6.3
21583,2013-02-01,-11.120,165.378,6.4
21584,2013-02-02,-10.956,165.357,5.8
21585,2013-02-02,42.770,143.092,6.9
21586,2013-02-02,29.336,141.992,5.5
21587,2013-02-02,-10.887,165.284,6
21588,2013-02-05,-62.310,155.046,5.5
21589,2013-02-06,-10.864,165.248,6
21590,2013-02-06,-10.799,165.114,8
21591,2013-02-06,-11.076,164.771,5.9
21592,2013-02-06,-11.338,165.898,5.6
21593,2013-02-06,-11.183,164.882,7.1
21594,2013-02-06,-10.765,164.629,5.5
21595,2013-02-06,-11.293,165.588,5.5
21596,2013-02-06,-10.975,165.209,5.6
21597,2013-02-06,-11.809,165.301,5.5
21598,2013-02-06,-11.635,166.015,5.5
21599,2013-02-06,-10.499,165.588,7
21600,2013-02-06,-11.483,165.510,5.6
21601,2013-02-06,-11.112,165.385,5.5
21602,2013-02-06,-10.802,165.095,5.6
21603,2013-02-06,-10.649,165.058,5.5
21604,2013-02-06,-11.050,165.080,5.6
21605,2013-02-06,-10.898,165.504,5.5
21606,2013-02-06,-10.791,164.551,6.1
21607,2013-02-06,-10.644,164.953,5.9
21608,2013-02-06,-10.853,165.268,5.9
21609,2013-02-06,-10.642,164.765,6
21610,2013-02-06,-10.717,165.182,5.8
21611,2013-02-06,-11.243,165.728,6
21612,2013-02-06,-11.587,165.533,5.9
21613,2013-02-06,-10.639,166.462,5.6
21614,2013-02-06,-10.808,166.526,5.8
21615,2013-02-06,-11.099,165.632,5.6
21616,2013-02-07,-11.658,164.940,6
21617,2013-02-07,-15.805,-172.967,5.8
21618,2013-02-07,-11.030,164.778,5.8
21619,2013-02-07,-10.997,165.655,6.7
21620,2013-02-07,-10.850,165.794,5.8
21621,2013-02-08,-11.007,165.790,5.5
21622,2013-02-08,-10.914,164.744,5.5
21623,2013-02-08,-10.838,165.969,6.8
21624,2013-02-08,-10.927,165.891,5.8
21625,2013-02-08,-10.928,166.018,7.1
21626,2013-02-08,-6.315,154.737,5.7
21627,2013-02-08,-10.869,166.631,5.7
21628,2013-02-08,-11.024,166.760,5.5
21629,2013-02-09,-10.886,165.966,5.5
21630,2013-02-09,1.135,-77.393,6.9
21631,2013-02-09,-10.994,165.741,6.6
21632,2013-02-09,-10.921,165.910,5.5
21633,2013-02-10,-11.012,166.788,5.6
21634,2013-02-10,-18.608,-174.713,5.6
21635,2013-02-10,-10.940,165.461,6
21636,2013-02-11,-11.046,166.800,5.7
21637,2013-02-11,-11.004,165.569,5.7
21638,2013-02-12,-10.898,164.255,5.5
21639,2013-02-13,-2.975,130.205,5.6
21640,2013-02-14,67.631,142.508,6.6
21641,2013-02-15,-19.731,-174.465,5.7
21642,2013-02-16,5.812,125.748,6.1
21643,2013-02-16,-36.514,177.933,5.8
21644,2013-02-17,-10.841,165.673,5.5
21645,2013-02-17,-10.808,165.555,5.7
21646,2013-02-18,5.541,-32.960,5.5
21647,2013-02-18,-30.774,-178.123,5.9
21648,2013-02-18,-30.744,-178.148,5.5
21649,2013-02-19,-17.460,-173.451,5.7
21650,2013-02-20,-10.781,166.902,5.6
21651,2013-02-20,18.552,-103.714,5.6
21652,2013-02-22,-27.932,-63.097,6.1
21653,2013-02-23,-10.660,165.304,5.9
21654,2013-02-23,-8.467,127.467,5.9
21655,2013-02-23,-11.689,165.023,5.6
21656,2013-02-24,-32.339,-178.051,5.5
21657,2013-02-25,36.844,139.245,5.8
21658,2013-02-26,-21.503,-179.388,5.7
21659,2013-02-28,-17.721,167.338,5.9
21660,2013-02-28,50.954,157.283,6.9
21661,2013-02-28,-10.892,165.921,5.8
21662,2013-03-01,50.895,157.453,6.4
21663,2013-03-01,50.958,157.408,6.5
21664,2013-03-03,-7.189,145.901,5.6
21665,2013-03-05,-5.214,152.559,5.8
21666,2013-03-06,-22.396,171.055,5.5
21667,2013-03-07,24.310,121.490,5.5
21668,2013-03-07,-18.970,169.377,5.5
21669,2013-03-09,50.892,157.218,5.8
21670,2013-03-10,12.811,-90.640,5.5
21671,2013-03-10,-5.299,151.519,5.7
21672,2013-03-10,-6.598,148.174,6.5
21673,2013-03-11,-6.662,148.455,5.5
21674,2013-03-11,-11.531,165.186,5.5
21675,2013-03-13,-8.798,-131.921,5.5
21676,2013-03-13,60.233,163.400,5.8
21677,2013-03-15,0.863,-85.229,5.5
